PaymentID,LoanID,PaymentDate,PaymentDueDate,AmountDue,AmountPaid,PaymentStatus,DaysLate
LP00002382,L0000879,2026-06-29,2026-06-01,23931.15,0,Missed,45
LP00002383,L0000879,2026-05-30,2026-05-02,23931.15,0,Missed,60
LP00002384,L0000880,2026-07-03,2026-07-01,14479.12,14479.12,Late,2
LP00002385,L0000881,2026-07-01,2026-07-01,4860.57,4860.57,On Time,0
LP00002386,L0000881,2026-06-01,2026-06-01,4860.57,4860.57,On Time,0
LP00002387,L0000881,2026-05-01,2026-05-02,4860.57,4860.57,On Time,0
LP00002388,L0000882,2026-06-30,2026-07-01,25354.97,25354.97,On Time,0
LP00002389,L0000882,2026-05-31,2026-06-01,25354.97,25354.97,On Time,0
LP00002390,L0000882,2026-04-30,2026-05-02,25354.97,25354.97,On Time,0
LP00002391,L0000883,2026-06-29,2026-07-01,4436.09,4436.09,On Time,0
LP00002392,L0000883,2026-05-30,2026-06-01,4436.09,4436.09,On Time,0
LP00002393,L0000883,2026-04-30,2026-05-02,4436.09,4436.09,On Time,0
LP00002394,L0000884,2026-07-01,2026-07-01,8115.92,8115.92,On Time,0
LP00002395,L0000884,2026-06-29,2026-06-01,8115.92,0,Missed,45
LP00002396,L0000884,2026-05-11,2026-05-02,8115.92,8115.92,Late,9
LP00002397,L0000885,2026-06-30,2026-07-01,28924.35,28924.35,On Time,0
LP00002398,L0000885,2026-05-29,2026-06-01,28924.35,28924.35,On Time,0
LP00002399,L0000885,2026-05-30,2026-05-02,28924.35,0,Missed,45
LP00002400,L0000886,2026-06-29,2026-07-01,17856.65,17856.65,On Time,0
LP00002401,L0000886,2026-06-14,2026-06-01,17856.65,17856.65,Late,13
LP00002402,L0000886,2026-04-29,2026-05-02,17856.65,17856.65,On Time,0
LP00002403,L0000887,2026-06-29,2026-07-01,21040.46,21040.46,On Time,0
LP00002404,L0000887,2026-05-28,2026-06-01,21040.46,21040.46,On Time,0
LP00002405,L0000887,2026-04-28,2026-05-02,21040.46,21040.46,On Time,0
LP00002406,L0000888,2026-07-01,2026-07-01,6094.62,6094.62,On Time,0
LP00002407,L0000888,2026-05-30,2026-06-01,6094.62,6094.62,On Time,0
LP00002408,L0000888,2026-04-29,2026-05-02,6094.62,6094.62,On Time,0
LP00002409,L0000889,2026-06-28,2026-07-01,14410.18,14410.18,On Time,0
LP00002410,L0000889,2026-06-29,2026-06-01,14410.18,0,Missed,30
LP00002411,L0000889,2026-04-29,2026-05-02,14410.18,14410.18,On Time,0
LP00002412,L0000890,2026-06-27,2026-07-01,12623.22,12623.22,On Time,0
LP00002413,L0000890,2026-05-31,2026-06-01,12623.22,12623.22,On Time,0
LP00002414,L0000890,2026-04-30,2026-05-02,12623.22,12623.22,On Time,0
LP00002415,L0000891,2026-06-29,2026-07-01,12677.92,12677.92,On Time,0
LP00002416,L0000891,2026-05-28,2026-06-01,12677.92,12677.92,On Time,0
LP00002417,L0000891,2026-04-29,2026-05-02,12677.92,12677.92,On Time,0
LP00002418,L0000892,2026-07-03,2026-07-01,17050.65,15282.61,Partial,2
LP00002419,L0000892,2026-06-01,2026-06-01,17050.65,17050.65,On Time,0
LP00002420,L0000892,2026-05-02,2026-05-02,17050.65,17050.65,On Time,0
LP00002421,L0000893,2026-07-17,2026-07-01,14524.52,14524.52,Late,16
LP00002422,L0000893,2026-06-01,2026-06-01,14524.52,14524.52,On Time,0
LP00002423,L0000893,2026-04-29,2026-05-02,14524.52,14524.52,On Time,0
LP00002424,L0000894,2026-07-16,2026-07-01,5952.51,3203.81,Partial,15
LP00002425,L0000894,2026-06-29,2026-06-01,5952.51,0,Missed,30
LP00002426,L0000894,2026-05-01,2026-05-02,5952.51,5952.51,On Time,0
LP00002427,L0000895,2026-06-29,2026-07-01,27039.61,27039.61,On Time,0
LP00002428,L0000895,2026-05-29,2026-06-01,27039.61,27039.61,On Time,0
LP00002429,L0000895,2026-04-30,2026-05-02,27039.61,27039.61,On Time,0
LP00002430,L0000896,2026-06-27,2026-07-01,8745.91,8745.91,On Time,0
LP00002431,L0000896,2026-06-29,2026-06-01,8745.91,0,Missed,60
LP00002432,L0000896,2026-05-02,2026-05-02,8745.91,8745.91,On Time,0
LP00002433,L0000897,2026-06-29,2026-07-01,11516.52,11516.52,On Time,0
LP00002434,L0000897,2026-06-01,2026-06-01,11516.52,11516.52,On Time,0
LP00002435,L0000897,2026-04-30,2026-05-02,11516.52,11516.52,On Time,0
LP00002436,L0000898,2026-07-21,2026-07-01,7845.24,5918.22,Partial,20
LP00002437,L0000898,2026-06-01,2026-06-01,7845.24,7845.24,On Time,0
LP00002438,L0000899,2026-07-02,2026-07-01,4199.66,2342.75,Partial,1
LP00002439,L0000899,2026-05-28,2026-06-01,4199.66,4199.66,On Time,0
LP00002440,L0000899,2026-04-29,2026-05-02,4199.66,4199.66,On Time,0
LP00002441,L0000900,2026-07-01,2026-07-01,9616.06,9616.06,On Time,0
LP00002442,L0000900,2026-05-30,2026-06-01,9616.06,9616.06,On Time,0
LP00002443,L0000900,2026-04-28,2026-05-02,9616.06,9616.06,On Time,0
LP00002444,L0000901,2026-06-27,2026-07-01,8424.54,8424.54,On Time,0
LP00002445,L0000901,2026-05-29,2026-06-01,8424.54,8424.54,On Time,0
LP00002446,L0000901,2026-05-01,2026-05-02,8424.54,8424.54,On Time,0
LP00002447,L0000902,2026-07-29,2026-07-01,9514.09,0,Missed,60
LP00002448,L0000902,2026-05-28,2026-06-01,9514.09,9514.09,On Time,0
LP00002449,L0000902,2026-05-02,2026-05-02,9514.09,9514.09,On Time,0
LP00002450,L0000903,2026-06-28,2026-07-01,3643.08,3643.08,On Time,0
LP00002451,L0000904,2026-07-05,2026-07-01,26838.07,20588.9,Partial,4
LP00002452,L0000904,2026-05-28,2026-06-01,26838.07,26838.07,On Time,0
LP00002453,L0000904,2026-05-02,2026-05-02,26838.07,26838.07,On Time,0
LP00002454,L0000905,2026-07-19,2026-07-01,15524.08,15524.08,Late,18
LP00002455,L0000905,2026-05-28,2026-06-01,15524.08,15524.08,On Time,0
LP00002456,L0000905,2026-05-01,2026-05-02,15524.08,15524.08,On Time,0
LP00002457,L0000906,2026-07-01,2026-07-01,7210.29,7210.29,On Time,0
LP00002458,L0000906,2026-05-28,2026-06-01,7210.29,7210.29,On Time,0
LP00002459,L0000906,2026-05-02,2026-05-02,7210.29,7210.29,On Time,0
LP00002460,L0000907,2026-07-05,2026-07-01,18428.0,15363.85,Partial,4
LP00002461,L0000907,2026-06-01,2026-06-01,18428.0,18428.0,On Time,0
LP00002462,L0000907,2026-04-28,2026-05-02,18428.0,18428.0,On Time,0
LP00002463,L0000908,2026-06-29,2026-07-01,35012.35,35012.35,On Time,0
LP00002464,L0000908,2026-05-28,2026-06-01,35012.35,35012.35,On Time,0
LP00002465,L0000908,2026-05-08,2026-05-02,35012.35,35012.35,Late,6
LP00002466,L0000909,2026-07-01,2026-07-01,4319.18,4319.18,On Time,0
LP00002467,L0000909,2026-05-30,2026-06-01,4319.18,4319.18,On Time,0
LP00002468,L0000909,2026-04-28,2026-05-02,4319.18,4319.18,On Time,0
LP00002469,L0000910,2026-07-01,2026-07-01,26671.13,26671.13,On Time,0
LP00002470,L0000910,2026-05-31,2026-06-01,26671.13,26671.13,On Time,0
LP00002471,L0000910,2026-05-10,2026-05-02,26671.13,26671.13,Late,8
LP00002472,L0000911,2026-06-30,2026-07-01,26318.06,26318.06,On Time,0
LP00002473,L0000911,2026-05-31,2026-06-01,26318.06,26318.06,On Time,0
LP00002474,L0000911,2026-04-30,2026-05-02,26318.06,26318.06,On Time,0
LP00002475,L0000912,2026-07-29,2026-07-01,3019.15,0,Missed,30
LP00002476,L0000912,2026-06-07,2026-06-01,3019.15,3019.15,Late,6
LP00002477,L0000912,2026-05-30,2026-05-02,3019.15,0,Missed,30
LP00002478,L0000913,2026-06-28,2026-07-01,20212.98,20212.98,On Time,0
LP00002479,L0000913,2026-06-29,2026-06-01,20212.98,0,Missed,30
LP00002480,L0000913,2026-04-29,2026-05-02,20212.98,20212.98,On Time,0
LP00002481,L0000914,2026-07-18,2026-07-01,10905.71,9172.0,Partial,17
LP00002482,L0000914,2026-06-29,2026-06-01,10905.71,0,Missed,60
LP00002483,L0000914,2026-05-21,2026-05-02,10905.71,7505.86,Partial,19
LP00002484,L0000915,2026-06-28,2026-07-01,11011.86,11011.86,On Time,0
LP00002485,L0000916,2026-07-29,2026-07-01,10354.0,0,Missed,60
LP00002486,L0000916,2026-05-28,2026-06-01,10354.0,10354.0,On Time,0
LP00002487,L0000916,2026-05-16,2026-05-02,10354.0,10354.0,Late,14
LP00002488,L0000917,2026-06-28,2026-07-01,19738.76,19738.76,On Time,0
LP00002489,L0000917,2026-05-28,2026-06-01,19738.76,19738.76,On Time,0
LP00002490,L0000917,2026-04-30,2026-05-02,19738.76,19738.76,On Time,0
LP00002491,L0000918,2026-07-01,2026-07-01,7246.23,7246.23,On Time,0
LP00002492,L0000918,2026-06-01,2026-06-01,7246.23,7246.23,On Time,0
LP00002493,L0000918,2026-04-29,2026-05-02,7246.23,7246.23,On Time,0
LP00002494,L0000919,2026-06-28,2026-07-01,3694.08,3694.08,On Time,0
LP00002495,L0000919,2026-05-30,2026-06-01,3694.08,3694.08,On Time,0
LP00002496,L0000919,2026-04-29,2026-05-02,3694.08,3694.08,On Time,0
LP00002497,L0000920,2026-06-30,2026-07-01,2970.96,2970.96,On Time,0
LP00002498,L0000921,2026-07-21,2026-07-01,567.49,567.49,Late,20
LP00002499,L0000921,2026-06-01,2026-06-01,567.49,567.49,On Time,0
LP00002500,L0000921,2026-05-21,2026-05-02,567.49,567.49,Late,19
LP00002501,L0000922,2026-07-01,2026-07-01,16801.77,16801.77,On Time,0
LP00002502,L0000922,2026-06-01,2026-06-01,16801.77,16801.77,On Time,0
LP00002503,L0000922,2026-04-29,2026-05-02,16801.77,16801.77,On Time,0
LP00002504,L0000923,2026-06-27,2026-07-01,29044.63,29044.63,On Time,0
LP00002505,L0000923,2026-06-29,2026-06-01,29044.63,0,Missed,45
LP00002506,L0000923,2026-04-29,2026-05-02,29044.63,29044.63,On Time,0
LP00002507,L0000924,2026-07-01,2026-07-01,28028.54,28028.54,On Time,0
LP00002508,L0000924,2026-05-28,2026-06-01,28028.54,28028.54,On Time,0
LP00002509,L0000924,2026-04-30,2026-05-02,28028.54,28028.54,On Time,0
LP00002510,L0000925,2026-07-01,2026-07-01,7592.04,7592.04,On Time,0
LP00002511,L0000925,2026-05-29,2026-06-01,7592.04,7592.04,On Time,0
LP00002512,L0000925,2026-04-29,2026-05-02,7592.04,7592.04,On Time,0
LP00002513,L0000926,2026-06-29,2026-07-01,3301.04,3301.04,On Time,0
LP00002514,L0000926,2026-06-01,2026-06-01,3301.04,3301.04,On Time,0
LP00002515,L0000926,2026-05-30,2026-05-02,3301.04,0,Missed,45
LP00002516,L0000927,2026-07-01,2026-07-01,3925.13,3925.13,On Time,0
LP00002517,L0000927,2026-05-30,2026-06-01,3925.13,3925.13,On Time,0
LP00002518,L0000927,2026-05-02,2026-05-02,3925.13,3925.13,On Time,0
LP00002519,L0000928,2026-06-28,2026-07-01,6300.73,6300.73,On Time,0
LP00002520,L0000928,2026-05-30,2026-06-01,6300.73,6300.73,On Time,0
LP00002521,L0000928,2026-05-11,2026-05-02,6300.73,6300.73,Late,9
LP00002522,L0000929,2026-06-28,2026-07-01,1623.16,1623.16,On Time,0
LP00002523,L0000929,2026-06-03,2026-06-01,1623.16,1623.16,Late,2
LP00002524,L0000930,2026-06-27,2026-07-01,4358.62,4358.62,On Time,0
LP00002525,L0000930,2026-05-30,2026-06-01,4358.62,4358.62,On Time,0
LP00002526,L0000930,2026-04-28,2026-05-02,4358.62,4358.62,On Time,0
LP00002527,L0000931,2026-06-28,2026-07-01,12507.29,12507.29,On Time,0
LP00002528,L0000931,2026-05-28,2026-06-01,12507.29,12507.29,On Time,0
LP00002529,L0000931,2026-04-30,2026-05-02,12507.29,12507.29,On Time,0
LP00002530,L0000932,2026-07-11,2026-07-01,31916.64,16096.23,Partial,10
LP00002531,L0000932,2026-06-19,2026-06-01,31916.64,31916.64,Late,18
LP00002532,L0000932,2026-05-02,2026-05-02,31916.64,31916.64,On Time,0
LP00002533,L0000933,2026-07-01,2026-07-01,10267.66,10267.66,On Time,0
LP00002534,L0000933,2026-05-30,2026-06-01,10267.66,10267.66,On Time,0
LP00002535,L0000933,2026-04-28,2026-05-02,10267.66,10267.66,On Time,0
LP00002536,L0000934,2026-06-29,2026-07-01,13774.37,13774.37,On Time,0
LP00002537,L0000934,2026-05-31,2026-06-01,13774.37,13774.37,On Time,0
LP00002538,L0000934,2026-05-02,2026-05-02,13774.37,13774.37,On Time,0
LP00002539,L0000935,2026-06-29,2026-07-01,21508.61,21508.61,On Time,0
LP00002540,L0000935,2026-05-28,2026-06-01,21508.61,21508.61,On Time,0
LP00002541,L0000935,2026-04-30,2026-05-02,21508.61,21508.61,On Time,0
LP00002542,L0000936,2026-06-27,2026-07-01,7849.97,7849.97,On Time,0
LP00002543,L0000936,2026-05-31,2026-06-01,7849.97,7849.97,On Time,0
LP00002544,L0000936,2026-05-17,2026-05-02,7849.97,7849.97,Late,15
LP00002545,L0000937,2026-06-28,2026-07-01,7061.93,7061.93,On Time,0
LP00002546,L0000937,2026-05-30,2026-06-01,7061.93,7061.93,On Time,0
LP00002547,L0000938,2026-06-29,2026-07-01,7968.16,7968.16,On Time,0
LP00002548,L0000938,2026-05-31,2026-06-01,7968.16,7968.16,On Time,0
LP00002549,L0000938,2026-04-28,2026-05-02,7968.16,7968.16,On Time,0
LP00002550,L0000939,2026-07-01,2026-07-01,31043.26,31043.26,On Time,0
LP00002551,L0000939,2026-06-29,2026-06-01,31043.26,0,Missed,30
LP00002552,L0000939,2026-04-29,2026-05-02,31043.26,31043.26,On Time,0
LP00002553,L0000940,2026-06-29,2026-07-01,21014.39,21014.39,On Time,0
LP00002554,L0000940,2026-05-31,2026-06-01,21014.39,21014.39,On Time,0
LP00002555,L0000941,2026-07-01,2026-07-01,9678.78,9678.78,On Time,0
LP00002556,L0000941,2026-05-30,2026-06-01,9678.78,9678.78,On Time,0
LP00002557,L0000941,2026-04-29,2026-05-02,9678.78,9678.78,On Time,0
LP00002558,L0000942,2026-06-28,2026-07-01,4586.96,4586.96,On Time,0
LP00002559,L0000942,2026-06-02,2026-06-01,4586.96,2519.02,Partial,1
LP00002560,L0000942,2026-04-29,2026-05-02,4586.96,4586.96,On Time,0
LP00002561,L0000943,2026-07-29,2026-07-01,28198.29,0,Missed,60
LP00002562,L0000943,2026-05-28,2026-06-01,28198.29,28198.29,On Time,0
LP00002563,L0000943,2026-05-30,2026-05-02,28198.29,0,Missed,45
LP00002564,L0000944,2026-07-29,2026-07-01,20987.03,0,Missed,30
LP00002565,L0000944,2026-06-08,2026-06-01,20987.03,20987.03,Late,7
LP00002566,L0000944,2026-05-21,2026-05-02,20987.03,14667.76,Partial,19
LP00002567,L0000945,2026-06-30,2026-07-01,2762.31,2762.31,On Time,0
LP00002568,L0000945,2026-06-01,2026-06-01,2762.31,2762.31,On Time,0
LP00002569,L0000945,2026-04-30,2026-05-02,2762.31,2762.31,On Time,0
LP00002570,L0000946,2026-07-21,2026-07-01,12939.5,12939.5,Late,20
LP00002571,L0000946,2026-06-29,2026-06-01,12939.5,0,Missed,30
LP00002572,L0000946,2026-05-30,2026-05-02,12939.5,0,Missed,45
LP00002573,L0000947,2026-06-29,2026-07-01,16511.05,16511.05,On Time,0
LP00002574,L0000947,2026-05-29,2026-06-01,16511.05,16511.05,On Time,0
LP00002575,L0000947,2026-04-28,2026-05-02,16511.05,16511.05,On Time,0
LP00002576,L0000948,2026-07-18,2026-07-01,16542.79,8623.69,Partial,17
LP00002577,L0000948,2026-05-31,2026-06-01,16542.79,16542.79,On Time,0
LP00002578,L0000948,2026-05-02,2026-05-02,16542.79,16542.79,On Time,0
LP00002579,L0000949,2026-06-27,2026-07-01,24749.22,24749.22,On Time,0
LP00002580,L0000950,2026-06-28,2026-07-01,10714.69,10714.69,On Time,0
LP00002581,L0000950,2026-05-29,2026-06-01,10714.69,10714.69,On Time,0
LP00002582,L0000950,2026-05-02,2026-05-02,10714.69,10714.69,On Time,0
LP00002583,L0000951,2026-07-29,2026-07-01,28755.3,0,Missed,45
LP00002584,L0000951,2026-05-31,2026-06-01,28755.3,28755.3,On Time,0
LP00002585,L0000951,2026-05-01,2026-05-02,28755.3,28755.3,On Time,0
LP00002586,L0000952,2026-06-28,2026-07-01,17715.29,17715.29,On Time,0
LP00002587,L0000953,2026-06-29,2026-07-01,9570.92,9570.92,On Time,0
LP00002588,L0000953,2026-05-28,2026-06-01,9570.92,9570.92,On Time,0
LP00002589,L0000953,2026-04-29,2026-05-02,9570.92,9570.92,On Time,0
LP00002590,L0000954,2026-06-28,2026-07-01,7877.92,7877.92,On Time,0
LP00002591,L0000954,2026-06-06,2026-06-01,7877.92,7877.92,Late,5
LP00002592,L0000954,2026-05-02,2026-05-02,7877.92,7877.92,On Time,0
LP00002593,L0000955,2026-06-30,2026-07-01,4456.05,4456.05,On Time,0
LP00002594,L0000955,2026-05-29,2026-06-01,4456.05,4456.05,On Time,0
LP00002595,L0000955,2026-04-30,2026-05-02,4456.05,4456.05,On Time,0
LP00002596,L0000956,2026-06-29,2026-07-01,17622.04,17622.04,On Time,0
LP00002597,L0000957,2026-07-07,2026-07-01,3759.52,3759.52,Late,6
LP00002598,L0000957,2026-05-30,2026-06-01,3759.52,3759.52,On Time,0
LP00002599,L0000957,2026-04-28,2026-05-02,3759.52,3759.52,On Time,0
LP00002600,L0000958,2026-06-30,2026-07-01,4624.39,4624.39,On Time,0
LP00002601,L0000958,2026-06-29,2026-06-01,4624.39,0,Missed,45
LP00002602,L0000958,2026-04-30,2026-05-02,4624.39,4624.39,On Time,0
LP00002603,L0000959,2026-06-27,2026-07-01,2578.6,2578.6,On Time,0
LP00002604,L0000959,2026-05-31,2026-06-01,2578.6,2578.6,On Time,0
LP00002605,L0000959,2026-04-30,2026-05-02,2578.6,2578.6,On Time,0
LP00002606,L0000960,2026-06-30,2026-07-01,2117.6,2117.6,On Time,0
LP00002607,L0000960,2026-06-01,2026-06-01,2117.6,2117.6,On Time,0
LP00002608,L0000960,2026-04-29,2026-05-02,2117.6,2117.6,On Time,0
LP00002609,L0000961,2026-06-29,2026-07-01,18404.19,18404.19,On Time,0
LP00002610,L0000961,2026-05-29,2026-06-01,18404.19,18404.19,On Time,0
LP00002611,L0000961,2026-04-29,2026-05-02,18404.19,18404.19,On Time,0
LP00002612,L0000962,2026-07-01,2026-07-01,10845.3,10845.3,On Time,0
LP00002613,L0000962,2026-06-01,2026-06-01,10845.3,10845.3,On Time,0
LP00002614,L0000963,2026-06-29,2026-07-01,36141.39,36141.39,On Time,0
LP00002615,L0000964,2026-06-28,2026-07-01,2802.36,2802.36,On Time,0
LP00002616,L0000964,2026-06-01,2026-06-01,2802.36,2802.36,On Time,0
LP00002617,L0000964,2026-04-28,2026-05-02,2802.36,2802.36,On Time,0
LP00002618,L0000965,2026-06-27,2026-07-01,17702.12,17702.12,On Time,0
LP00002619,L0000965,2026-05-31,2026-06-01,17702.12,17702.12,On Time,0
LP00002620,L0000965,2026-04-28,2026-05-02,17702.12,17702.12,On Time,0
LP00002621,L0000966,2026-07-01,2026-07-01,7423.87,7423.87,On Time,0
LP00002622,L0000968,2026-06-30,2026-07-01,4651.12,4651.12,On Time,0
LP00002623,L0000968,2026-06-05,2026-06-01,4651.12,3419.43,Partial,4
LP00002624,L0000968,2026-05-18,2026-05-02,4651.12,4651.12,Late,16
LP00002625,L0000969,2026-06-30,2026-07-01,26753.71,26753.71,On Time,0
LP00002626,L0000969,2026-05-30,2026-06-01,26753.71,26753.71,On Time,0
LP00002627,L0000969,2026-05-01,2026-05-02,26753.71,26753.71,On Time,0
LP00002628,L0000970,2026-06-28,2026-07-01,4034.58,4034.58,On Time,0
LP00002629,L0000970,2026-05-29,2026-06-01,4034.58,4034.58,On Time,0
LP00002630,L0000970,2026-04-29,2026-05-02,4034.58,4034.58,On Time,0
LP00002631,L0000971,2026-06-27,2026-07-01,37611.61,37611.61,On Time,0
LP00002632,L0000971,2026-05-28,2026-06-01,37611.61,37611.61,On Time,0
LP00002633,L0000971,2026-04-28,2026-05-02,37611.61,37611.61,On Time,0
LP00002634,L0000972,2026-06-30,2026-07-01,3599.2,3599.2,On Time,0
LP00002635,L0000972,2026-05-30,2026-06-01,3599.2,3599.2,On Time,0
LP00002636,L0000972,2026-05-02,2026-05-02,3599.2,3599.2,On Time,0
LP00002637,L0000973,2026-06-28,2026-07-01,12723.3,12723.3,On Time,0
LP00002638,L0000973,2026-06-29,2026-06-01,12723.3,0,Missed,45
LP00002639,L0000973,2026-05-09,2026-05-02,12723.3,12723.3,Late,7
LP00002640,L0000974,2026-06-30,2026-07-01,9707.56,9707.56,On Time,0
LP00002641,L0000974,2026-06-01,2026-06-01,9707.56,9707.56,On Time,0
LP00002642,L0000974,2026-05-02,2026-05-02,9707.56,9707.56,On Time,0
LP00002643,L0000975,2026-06-27,2026-07-01,1740.12,1740.12,On Time,0
LP00002644,L0000975,2026-05-31,2026-06-01,1740.12,1740.12,On Time,0
LP00002645,L0000975,2026-05-01,2026-05-02,1740.12,1740.12,On Time,0
LP00002646,L0000976,2026-07-05,2026-07-01,2679.79,2679.79,Late,4
LP00002647,L0000976,2026-05-31,2026-06-01,2679.79,2679.79,On Time,0
LP00002648,L0000976,2026-04-30,2026-05-02,2679.79,2679.79,On Time,0
LP00002649,L0000977,2026-07-29,2026-07-01,5366.09,0,Missed,60
LP00002650,L0000977,2026-06-13,2026-06-01,5366.09,3220.53,Partial,12
LP00002651,L0000977,2026-05-30,2026-05-02,5366.09,0,Missed,30
LP00002652,L0000978,2026-07-01,2026-07-01,7097.09,7097.09,On Time,0
LP00002653,L0000978,2026-05-29,2026-06-01,7097.09,7097.09,On Time,0
LP00002654,L0000978,2026-05-06,2026-05-02,7097.09,7097.09,Late,4
LP00002655,L0000979,2026-06-29,2026-07-01,24478.05,24478.05,On Time,0
LP00002656,L0000979,2026-05-31,2026-06-01,24478.05,24478.05,On Time,0
LP00002657,L0000979,2026-04-28,2026-05-02,24478.05,24478.05,On Time,0
LP00002658,L0000980,2026-07-14,2026-07-01,2081.32,2081.32,Late,13
LP00002659,L0000980,2026-05-28,2026-06-01,2081.32,2081.32,On Time,0
LP00002660,L0000980,2026-04-29,2026-05-02,2081.32,2081.32,On Time,0
LP00002661,L0000981,2026-06-30,2026-07-01,853.97,853.97,On Time,0
LP00002662,L0000981,2026-05-28,2026-06-01,853.97,853.97,On Time,0
LP00002663,L0000981,2026-05-01,2026-05-02,853.97,853.97,On Time,0
LP00002664,L0000982,2026-06-27,2026-07-01,6406.3,6406.3,On Time,0
LP00002665,L0000982,2026-05-29,2026-06-01,6406.3,6406.3,On Time,0
LP00002666,L0000982,2026-05-01,2026-05-02,6406.3,6406.3,On Time,0
LP00002667,L0000983,2026-07-29,2026-07-01,2655.11,0,Missed,45
LP00002668,L0000983,2026-05-30,2026-06-01,2655.11,2655.11,On Time,0
LP00002669,L0000983,2026-05-01,2026-05-02,2655.11,2655.11,On Time,0
LP00002670,L0000984,2026-06-30,2026-07-01,7242.45,7242.45,On Time,0
LP00002671,L0000984,2026-05-28,2026-06-01,7242.45,7242.45,On Time,0
LP00002672,L0000984,2026-05-30,2026-05-02,7242.45,0,Missed,45
LP00002673,L0000985,2026-07-01,2026-07-01,18971.1,18971.1,On Time,0
LP00002674,L0000985,2026-06-14,2026-06-01,18971.1,12238.68,Partial,13
LP00002675,L0000985,2026-04-30,2026-05-02,18971.1,18971.1,On Time,0
LP00002676,L0000986,2026-07-01,2026-07-01,7849.91,7849.91,On Time,0
LP00002677,L0000986,2026-05-28,2026-06-01,7849.91,7849.91,On Time,0
LP00002678,L0000986,2026-05-02,2026-05-02,7849.91,7849.91,On Time,0
LP00002679,L0000987,2026-06-28,2026-07-01,8387.7,8387.7,On Time,0
LP00002680,L0000987,2026-05-30,2026-06-01,8387.7,8387.7,On Time,0
LP00002681,L0000987,2026-04-28,2026-05-02,8387.7,8387.7,On Time,0
LP00002682,L0000988,2026-07-05,2026-07-01,1502.03,1502.03,Late,4
LP00002683,L0000989,2026-06-30,2026-07-01,11484.56,11484.56,On Time,0
LP00002684,L0000989,2026-05-28,2026-06-01,11484.56,11484.56,On Time,0
LP00002685,L0000989,2026-04-29,2026-05-02,11484.56,11484.56,On Time,0
LP00002686,L0000990,2026-06-27,2026-07-01,26967.45,26967.45,On Time,0
LP00002687,L0000990,2026-06-01,2026-06-01,26967.45,26967.45,On Time,0
LP00002688,L0000990,2026-05-10,2026-05-02,26967.45,21730.7,Partial,8
LP00002689,L0000991,2026-06-28,2026-07-01,14667.27,14667.27,On Time,0
LP00002690,L0000991,2026-06-01,2026-06-01,14667.27,14667.27,On Time,0
LP00002691,L0000991,2026-05-21,2026-05-02,14667.27,14667.27,Late,19
LP00002692,L0000992,2026-06-27,2026-07-01,10074.34,10074.34,On Time,0
