TransactionID,AccountID,TransactionDate,TransactionTime,TransactionType,TransactionAmount,Channel,TransactionStatus,MerchantCategory,Province
T000006457,A0000893,2025-10-17,13:11:08,Deposit,3457.53,Internet Banking,Successful,N/A,Gauteng
T000006458,A0001143,2024-09-01,11:35:49,Withdrawal,882.32,POS,Successful,N/A,Western Cape
T000006459,A0000214,2025-08-21,21:15:30,Debit Order,268.31,ATM,Successful,N/A,KwaZulu-Natal
T000006460,A0001986,2026-07-20,06:49:49,Payment,195.77,ATM,Successful,Education,Western Cape
T000006461,A0000786,2026-07-12,12:19:50,Withdrawal,1092.83,Card,Successful,N/A,Gauteng
T000006462,A0002629,2025-12-19,11:49:49,Withdrawal,5758.69,Mobile App,Successful,N/A,Free State
T000006463,A0001126,2026-01-03,15:33:23,Transfer,1445.88,POS,Successful,N/A,Eastern Cape
T000006464,A0001871,2026-04-17,13:29:20,Transfer,1329.31,Card,Successful,N/A,Gauteng
T000006465,A0001691,2026-07-20,07:20:07,Transfer,1054.25,Card,Successful,N/A,Gauteng
T000006466,A0002363,2026-04-26,12:51:44,Debit Order,288.66,POS,Successful,N/A,Gauteng
T000006467,A0001963,2026-04-28,08:04:29,Debit Order,297.04,Mobile App,Successful,N/A,Gauteng
T000006468,A0002033,2025-01-22,06:47:35,Payment,769.29,ATM,Successful,Healthcare,Gauteng
T000006469,A0003008,2026-07-16,17:32:15,Transfer,2689.15,Card,Successful,N/A,Mpumalanga
T000006470,A0002401,2026-07-20,07:00:28,Card Purchase,1191.15,Internet Banking,Successful,Groceries,Free State
T000006471,A0002743,2026-07-24,11:53:28,Debit Order,2227.85,Branch,Successful,N/A,Western Cape
T000006472,A0001568,2025-05-17,07:07:15,Transfer,373.57,POS,Successful,N/A,North West
T000006473,A0001186,2025-11-25,10:43:45,Payment,685.34,Card,Successful,Healthcare,Western Cape
T000006474,A0000653,2026-04-27,17:44:24,Transfer,960.29,Internet Banking,Successful,N/A,Western Cape
T000006475,A0002763,2026-03-19,17:54:51,Withdrawal,700.07,Card,Successful,N/A,North West
T000006476,A0000315,2024-09-24,20:44:46,Withdrawal,140.99,Internet Banking,Successful,N/A,KwaZulu-Natal
T000006477,A0002340,2026-07-28,10:08:25,Card Purchase,139.86,POS,Successful,Healthcare,Gauteng
T000006478,A0000941,2026-05-05,14:38:24,Deposit,1105.66,Mobile App,Successful,N/A,KwaZulu-Natal
T000006479,A0000127,2026-07-25,08:48:34,Card Purchase,1286.57,ATM,Successful,Fuel,Gauteng
T000006480,A0002789,2025-10-26,17:56:23,Debit Order,1265.33,POS,Successful,N/A,KwaZulu-Natal
T000006481,A0000763,2026-07-08,16:22:40,Transfer,183.41,Card,Successful,N/A,Gauteng
T000006482,A0003067,2026-07-31,07:47:10,Payment,1203.99,Branch,Successful,Other,Gauteng
T000006483,A0001962,2026-05-17,06:23:24,Bank Fee,99.93,ATM,Successful,N/A,Gauteng
T000006484,A0000504,2025-05-06,15:11:57,Card Purchase,159.66,Card,Successful,Education,Eastern Cape
T000006485,A0002076,2025-12-04,06:30:01,Payment,2635.65,Branch,Successful,Restaurants,KwaZulu-Natal
T000006486,A0002480,2025-03-30,14:07:09,Transfer,584.41,Card,Successful,N/A,Gauteng
T000006487,A0001463,2024-12-17,12:44:43,Card Purchase,608.75,Mobile App,Successful,Restaurants,Free State
T000006488,A0000005,2026-07-06,19:50:49,Card Purchase,891.29,Mobile App,Successful,Other,Gauteng
T000006489,A0000350,2026-07-06,08:37:15,Transfer,1010.55,Internet Banking,Successful,N/A,Gauteng
T000006490,A0000314,2025-01-28,21:52:17,Card Purchase,676.89,POS,Successful,Retail,Gauteng
T000006491,A0002974,2026-07-30,13:59:08,Bank Fee,367.57,Card,Successful,N/A,Free State
T000006492,A0002970,2024-02-28,13:14:20,Interest,69.64,Mobile App,Successful,N/A,Limpopo
T000006493,A0000431,2026-05-01,21:56:30,Card Purchase,735.7,ATM,Successful,Other,Gauteng
T000006494,A0002137,2025-10-25,15:09:50,Card Purchase,1816.34,ATM,Successful,Retail,Free State
T000006495,A0002137,2024-03-31,20:08:08,Deposit,2099.15,Card,Successful,N/A,Free State
T000006496,A0001317,2026-03-26,15:46:47,Bank Fee,905.18,Card,Successful,N/A,Western Cape
T000006497,A0003041,2026-07-27,20:29:41,Card Purchase,90.27,Mobile App,Successful,Telecoms,Gauteng
T000006498,A0003115,2026-07-31,06:26:00,Card Purchase,1139.05,Mobile App,Successful,Utilities,Western Cape
T000006499,A0000620,2024-02-02,19:34:34,Transfer,789.3,POS,Successful,N/A,Western Cape
T000006500,A0003200,2025-08-25,16:14:34,Interest,645.63,POS,Successful,N/A,KwaZulu-Natal
T000006501,A0001794,2024-06-28,11:24:41,Transfer,191.22,Mobile App,Successful,N/A,Limpopo
T000006502,A0000932,2026-07-31,12:41:04,Withdrawal,269.43,Mobile App,Successful,N/A,Gauteng
T000006503,A0000433,2026-03-11,06:56:08,Transfer,1024.45,Mobile App,Successful,N/A,Western Cape
T000006504,A0001077,2025-04-22,20:29:58,Transfer,1054.76,Card,Successful,N/A,KwaZulu-Natal
T000006505,A0000978,2026-07-26,06:36:45,Withdrawal,1277.94,Branch,Successful,N/A,Limpopo
T000006506,A0001992,2026-06-01,18:39:18,Payment,1481.04,Card,Successful,Fuel,Gauteng
T000006507,A0003005,2026-07-22,13:23:12,Debit Order,325.5,Card,Successful,N/A,Free State
T000006508,A0000920,2026-07-06,20:33:38,Card Purchase,1469.7,POS,Successful,Healthcare,Western Cape
T000006509,A0001839,2026-07-30,06:45:37,Card Purchase,285.54,Card,Successful,Utilities,Gauteng
T000006510,A0000503,2026-06-22,11:00:39,Deposit,6954.19,Card,Successful,N/A,Eastern Cape
T000006511,A0000823,2026-07-27,18:06:24,Card Purchase,342.32,Internet Banking,Successful,Healthcare,Western Cape
T000006512,A0001033,2026-03-09,08:51:09,Transfer,631.04,Card,Successful,N/A,Eastern Cape
T000006513,A0000684,2026-07-08,12:49:13,Payment,470.86,Card,Successful,Healthcare,Gauteng
T000006514,A0002651,2026-07-18,19:44:16,Payment,2455.39,Mobile App,Successful,Fuel,Gauteng
T000006515,A0001543,2025-12-28,14:32:40,Debit Order,186.32,Mobile App,Successful,N/A,Gauteng
T000006516,A0002529,2026-07-28,06:37:14,Transfer,234.77,POS,Successful,N/A,KwaZulu-Natal
T000006517,A0000823,2026-05-19,19:00:30,Transfer,1630.28,POS,Successful,N/A,Western Cape
T000006518,A0000743,2026-04-22,18:11:50,Withdrawal,789.69,Card,Successful,N/A,North West
T000006519,A0002225,2023-04-12,14:55:09,Card Purchase,3191.24,ATM,Successful,Travel,KwaZulu-Natal
T000006520,A0000486,2026-06-16,08:14:09,Debit Order,1353.16,Card,Successful,N/A,Gauteng
T000006521,A0001450,2025-07-11,17:32:05,Transfer,176.98,POS,Successful,N/A,Eastern Cape
T000006522,A0002857,2026-07-19,10:09:01,Deposit,15942.67,Card,Successful,N/A,Western Cape
T000006523,A0001946,2026-03-27,16:18:21,Card Purchase,1680.55,Internet Banking,Successful,Restaurants,Free State
T000006524,A0000374,2026-05-06,18:27:36,Card Purchase,235.35,Mobile App,Successful,Education,Gauteng
T000006525,A0001842,2026-01-12,22:26:56,Card Purchase,339.0,Card,Successful,Healthcare,KwaZulu-Natal
T000006526,A0001984,2026-05-05,18:10:25,Debit Order,207.55,Mobile App,Successful,N/A,Gauteng
T000006527,A0000984,2026-07-02,18:36:23,Transfer,919.58,POS,Successful,N/A,KwaZulu-Natal
T000006528,A0002208,2026-03-22,22:33:11,Card Purchase,316.96,ATM,Successful,Other,Eastern Cape
T000006529,A0001142,2026-06-26,09:47:08,Card Purchase,1449.59,Card,Successful,Retail,Gauteng
T000006530,A0000369,2026-04-08,17:57:43,Card Purchase,618.26,POS,Successful,Groceries,Gauteng
T000006531,A0000952,2025-09-10,12:45:37,Debit Order,608.27,Internet Banking,Successful,N/A,KwaZulu-Natal
T000006532,A0000135,2023-11-24,06:10:49,Debit Order,812.51,POS,Successful,N/A,Free State
T000006533,A0003164,2026-03-17,15:03:30,Payment,496.36,POS,Successful,Travel,Western Cape
T000006534,A0001173,2024-02-14,15:37:04,Debit Order,216.64,Mobile App,Successful,N/A,Limpopo
T000006535,A0001745,2026-07-19,09:27:29,Card Purchase,678.87,Mobile App,Successful,Other,Gauteng
T000006536,A0000765,2026-07-19,11:58:15,Deposit,586.44,Internet Banking,Successful,N/A,KwaZulu-Natal
T000006537,A0002530,2025-06-27,08:38:06,Transfer,252.88,Branch,Successful,N/A,Gauteng
T000006538,A0002215,2025-12-15,07:17:39,Transfer,1366.94,POS,Successful,N/A,Gauteng
T000006539,A0001057,2026-03-10,07:30:16,Card Purchase,702.29,Card,Successful,Telecoms,Gauteng
T000006540,A0002012,2026-07-10,16:01:27,Card Purchase,350.06,Mobile App,Successful,Telecoms,Western Cape
T000006541,A0002381,2023-12-05,18:58:53,Debit Order,1740.04,ATM,Successful,N/A,KwaZulu-Natal
T000006542,A0002264,2026-04-20,10:08:55,Card Purchase,804.87,POS,Successful,Utilities,Gauteng
T000006543,A0000355,2025-04-29,20:27:31,Card Purchase,778.43,ATM,Successful,Healthcare,Western Cape
T000006544,A0001574,2026-07-27,16:42:39,Transfer,3460.89,ATM,Successful,N/A,KwaZulu-Natal
T000006545,A0001595,2026-03-26,21:33:13,Debit Order,1100.74,Mobile App,Successful,N/A,Mpumalanga
T000006546,A0000571,2026-04-04,17:45:56,Transfer,1323.99,Card,Successful,N/A,Mpumalanga
T000006547,A0002090,2026-07-28,13:42:11,Card Purchase,948.5,Card,Successful,Travel,Western Cape
T000006548,A0002136,2026-03-02,11:47:46,Card Purchase,440.82,POS,Successful,Travel,KwaZulu-Natal
T000006549,A0001519,2024-06-08,17:43:34,Card Purchase,608.06,Branch,Successful,Other,Western Cape
T000006550,A0002761,2026-07-16,20:07:10,Debit Order,1231.33,ATM,Successful,N/A,Gauteng
T000006551,A0001992,2024-09-25,15:37:38,Withdrawal,118.81,ATM,Successful,N/A,Gauteng
T000006552,A0000290,2026-07-20,10:09:06,Bank Fee,4035.04,Mobile App,Successful,N/A,Gauteng
T000006553,A0000731,2026-03-28,11:37:40,Card Purchase,561.9,Mobile App,Failed,Fuel,Western Cape
T000006554,A0001193,2025-12-02,07:42:51,Transfer,1501.65,Card,Successful,N/A,Gauteng
T000006555,A0002891,2026-06-24,12:24:06,Deposit,968.52,Card,Successful,N/A,Western Cape
T000006556,A0000870,2026-07-31,15:49:55,Transfer,2639.07,Internet Banking,Successful,N/A,KwaZulu-Natal
T000006557,A0002458,2025-07-31,22:57:58,Debit Order,266.47,POS,Successful,N/A,Western Cape
T000006558,A0000625,2026-04-10,09:51:24,Card Purchase,360.16,Mobile App,Successful,Telecoms,Western Cape
T000006559,A0000836,2025-04-14,16:56:52,Transfer,599.24,Card,Successful,N/A,Gauteng
T000006560,A0002522,2025-06-24,07:09:54,Card Purchase,508.52,Mobile App,Successful,Other,Gauteng
T000006561,A0003195,2026-06-24,06:01:24,Card Purchase,425.25,POS,Successful,Retail,Limpopo
T000006562,A0002648,2026-07-29,22:16:23,Card Purchase,285.59,ATM,Successful,Utilities,Western Cape
T000006563,A0002200,2025-05-13,08:02:26,Card Purchase,1279.3,Internet Banking,Successful,Groceries,Free State
T000006564,A0002681,2026-04-07,18:04:13,Card Purchase,1111.61,ATM,Successful,Fuel,Gauteng
T000006565,A0001464,2025-06-07,20:20:20,Card Purchase,533.35,Mobile App,Successful,Other,Eastern Cape
T000006566,A0003042,2024-10-25,13:47:28,Deposit,2560.74,POS,Successful,N/A,KwaZulu-Natal
T000006567,A0001689,2026-03-11,09:21:32,Card Purchase,107.84,Mobile App,Successful,Restaurants,Eastern Cape
T000006568,A0001342,2026-06-06,17:31:53,Payment,290.54,POS,Successful,Restaurants,KwaZulu-Natal
T000006569,A0002697,2026-01-27,17:15:24,Card Purchase,1426.05,Internet Banking,Successful,Utilities,Western Cape
T000006570,A0001866,2026-06-15,07:39:31,Deposit,6472.65,Mobile App,Successful,N/A,Western Cape
T000006571,A0000545,2026-05-23,21:49:25,Bank Fee,1560.1,POS,Successful,N/A,Gauteng
T000006572,A0002948,2025-05-16,13:33:56,Deposit,590.15,Branch,Successful,N/A,Gauteng
T000006573,A0000979,2026-07-13,18:51:35,Payment,6684.81,Mobile App,Successful,Fuel,Mpumalanga
T000006574,A0002270,2025-11-11,20:52:22,Transfer,265.31,Card,Successful,N/A,Eastern Cape
T000006575,A0001438,2026-05-04,09:24:59,Card Purchase,1135.33,Mobile App,Successful,Entertainment,Western Cape
T000006576,A0000103,2026-01-15,09:51:31,Withdrawal,3883.36,Branch,Successful,N/A,KwaZulu-Natal
T000006577,A0001929,2026-03-12,17:03:07,Card Purchase,356.5,Internet Banking,Successful,Telecoms,Free State
T000006578,A0002836,2026-03-29,21:42:27,Card Purchase,2620.2,ATM,Successful,Groceries,Gauteng
T000006579,A0002741,2026-04-14,22:08:46,Debit Order,1303.07,Branch,Successful,N/A,Gauteng
T000006580,A0000359,2026-04-04,06:58:26,Bank Fee,1526.94,ATM,Successful,N/A,Limpopo
T000006581,A0001715,2026-06-21,15:17:52,Deposit,25885.88,Branch,Successful,N/A,Western Cape
T000006582,A0001455,2026-06-21,12:18:34,Payment,1532.27,ATM,Successful,Education,Western Cape
T000006583,A0000897,2025-08-17,21:52:42,Deposit,5072.58,Mobile App,Successful,N/A,Western Cape
T000006584,A0001507,2026-06-05,11:24:40,Transfer,401.72,Mobile App,Successful,N/A,Gauteng
T000006585,A0002512,2026-05-22,14:39:46,Transfer,266.67,Mobile App,Successful,N/A,North West
T000006586,A0002375,2026-07-11,20:44:27,Card Purchase,219.46,Mobile App,Successful,Restaurants,Mpumalanga
T000006587,A0000268,2025-10-27,22:25:16,Debit Order,227.97,Card,Successful,N/A,Western Cape
T000006588,A0003053,2026-07-25,12:54:38,Deposit,3415.63,POS,Successful,N/A,Western Cape
T000006589,A0000317,2026-02-14,13:18:59,Transfer,587.94,ATM,Successful,N/A,Gauteng
T000006590,A0001975,2026-06-30,13:54:07,Debit Order,1357.18,POS,Successful,N/A,Mpumalanga
T000006591,A0002001,2026-03-22,22:54:13,Withdrawal,1222.84,Card,Successful,N/A,Western Cape
T000006592,A0000887,2026-04-30,08:39:21,Transfer,3482.75,Mobile App,Successful,N/A,Western Cape
T000006593,A0000209,2026-06-12,15:44:14,Transfer,1688.65,Mobile App,Successful,N/A,Mpumalanga
T000006594,A0002670,2026-03-26,06:03:25,Card Purchase,344.92,Mobile App,Successful,Education,Western Cape
T000006595,A0002486,2026-07-26,16:20:44,Card Purchase,447.29,ATM,Successful,Utilities,Western Cape
T000006596,A0000631,2026-07-02,15:01:12,Transfer,478.14,ATM,Successful,N/A,Gauteng
T000006597,A0000781,2025-11-22,09:09:40,Card Purchase,372.87,POS,Successful,Travel,Eastern Cape
T000006598,A0001409,2026-02-18,11:22:23,Card Purchase,895.71,Card,Successful,Utilities,KwaZulu-Natal
T000006599,A0001385,2026-07-22,14:25:12,Card Purchase,1397.23,POS,Successful,Restaurants,Northern Cape
T000006600,A0002982,2026-07-03,11:30:05,Deposit,11056.36,ATM,Successful,N/A,Gauteng
T000006601,A0001213,2026-06-25,09:27:29,Transfer,1996.71,POS,Successful,N/A,Northern Cape
T000006602,A0000389,2026-07-05,11:05:50,Payment,651.75,ATM,Successful,Education,KwaZulu-Natal
T000006603,A0001717,2026-07-17,14:39:35,Card Purchase,456.43,Card,Successful,Restaurants,KwaZulu-Natal
T000006604,A0002517,2026-06-12,08:53:39,Deposit,5625.48,Internet Banking,Successful,N/A,Eastern Cape
T000006605,A0001287,2026-07-04,13:59:37,Transfer,1632.3,ATM,Successful,N/A,Gauteng
T000006606,A0002359,2026-04-16,18:39:18,Withdrawal,1052.38,Card,Successful,N/A,Gauteng
T000006607,A0000379,2026-06-19,20:32:55,Card Purchase,201.18,Mobile App,Successful,Healthcare,KwaZulu-Natal
T000006608,A0000464,2026-07-29,09:43:09,Card Purchase,1264.45,Mobile App,Successful,Retail,Gauteng
T000006609,A0000203,2024-02-17,08:46:12,Card Purchase,1380.71,Mobile App,Successful,Other,Western Cape
T000006610,A0000314,2025-10-09,15:16:51,Payment,1952.84,Internet Banking,Successful,Restaurants,Gauteng
T000006611,A0000567,2026-06-27,19:46:59,Debit Order,536.36,Mobile App,Successful,N/A,Gauteng
T000006612,A0000079,2025-10-20,13:20:52,Card Purchase,6852.04,POS,Successful,Fuel,Western Cape
T000006613,A0001597,2025-06-03,08:06:46,Interest,433.16,Mobile App,Successful,N/A,Western Cape
T000006614,A0001647,2026-07-09,10:51:25,Withdrawal,2068.13,Mobile App,Successful,N/A,Free State
T000006615,A0002441,2026-03-12,17:34:50,Payment,996.68,Internet Banking,Successful,Other,Gauteng
T000006616,A0002032,2025-10-12,08:39:09,Card Purchase,539.93,Mobile App,Successful,Groceries,Gauteng
T000006617,A0002286,2025-01-03,20:23:40,Card Purchase,2951.8,Internet Banking,Successful,Fuel,Gauteng
T000006618,A0000493,2025-12-07,12:34:51,Card Purchase,5743.58,Mobile App,Successful,Retail,Eastern Cape
T000006619,A0002499,2026-07-29,15:34:08,Card Purchase,85.02,Mobile App,Successful,Other,Gauteng
T000006620,A0002259,2025-11-22,06:22:33,Card Purchase,1313.48,Card,Successful,Fuel,Western Cape
T000006621,A0002181,2024-08-16,16:46:49,Card Purchase,431.73,POS,Successful,Healthcare,Gauteng
T000006622,A0000430,2026-05-22,21:45:20,Card Purchase,130.18,Internet Banking,Successful,Fuel,Gauteng
T000006623,A0001889,2026-07-28,16:29:18,Debit Order,395.53,POS,Successful,N/A,Gauteng
T000006624,A0002132,2025-11-18,11:51:01,Deposit,17491.26,ATM,Successful,N/A,Western Cape
T000006625,A0000658,2026-07-28,14:06:40,Card Purchase,2977.03,ATM,Successful,Retail,Limpopo
T000006626,A0000504,2026-05-02,15:36:55,Deposit,1575.36,Card,Successful,N/A,Eastern Cape
T000006627,A0000800,2026-06-11,06:33:18,Card Purchase,307.08,Mobile App,Successful,Restaurants,Gauteng
T000006628,A0002916,2025-02-03,22:06:05,Interest,1291.38,Branch,Successful,N/A,Gauteng
T000006629,A0000679,2025-11-27,18:14:09,Card Purchase,187.69,Branch,Successful,Entertainment,Western Cape
T000006630,A0002670,2025-11-09,13:55:16,Transfer,1338.68,Card,Successful,N/A,Western Cape
T000006631,A0001769,2026-07-25,11:34:23,Card Purchase,968.89,ATM,Successful,Retail,Mpumalanga
T000006632,A0000787,2025-12-28,06:26:21,Transfer,249.05,Branch,Successful,N/A,Free State
T000006633,A0000325,2024-01-22,09:58:22,Deposit,639.88,ATM,Successful,N/A,Western Cape
T000006634,A0002369,2026-05-23,08:30:03,Card Purchase,2098.28,Card,Successful,Retail,Free State
T000006635,A0000887,2026-04-13,12:17:16,Transfer,1491.84,POS,Successful,N/A,Western Cape
T000006636,A0002514,2026-05-23,07:55:49,Interest,1177.32,Card,Successful,N/A,Western Cape
T000006637,A0001973,2026-04-07,11:17:38,Debit Order,669.23,Card,Successful,N/A,Gauteng
T000006638,A0000003,2025-10-02,18:45:54,Card Purchase,466.21,Card,Successful,Fuel,Eastern Cape
T000006639,A0002466,2026-07-09,18:04:33,Bank Fee,629.21,Mobile App,Successful,N/A,Gauteng
T000006640,A0002969,2026-07-25,14:40:26,Interest,985.19,Mobile App,Successful,N/A,Northern Cape
T000006641,A0002208,2026-06-08,06:59:57,Withdrawal,132.29,POS,Successful,N/A,Eastern Cape
T000006642,A0002264,2025-08-28,12:06:44,Card Purchase,83.97,Mobile App,Successful,Travel,Gauteng
T000006643,A0000079,2025-03-31,13:15:16,Withdrawal,1341.07,Card,Successful,N/A,Western Cape
T000006644,A0001129,2025-11-23,10:41:12,Transfer,285.22,ATM,Successful,N/A,Gauteng
T000006645,A0002170,2026-04-21,09:12:20,Bank Fee,419.24,Card,Successful,N/A,Free State
T000006646,A0000261,2026-07-21,06:56:36,Card Purchase,2249.52,Card,Failed,Entertainment,KwaZulu-Natal
T000006647,A0001303,2024-12-06,20:32:07,Card Purchase,267.24,POS,Successful,Education,Gauteng
T000006648,A0002841,2026-07-21,18:59:57,Transfer,767.97,Mobile App,Successful,N/A,Gauteng
T000006649,A0000123,2026-06-14,17:47:41,Deposit,6347.04,POS,Successful,N/A,Limpopo
T000006650,A0003093,2026-06-18,20:56:10,Card Purchase,147.9,Mobile App,Successful,Healthcare,Gauteng
T000006651,A0000723,2026-04-28,17:51:47,Card Purchase,2208.02,ATM,Successful,Healthcare,Gauteng
T000006652,A0001997,2026-07-28,12:13:36,Bank Fee,337.5,POS,Successful,N/A,North West
T000006653,A0002693,2026-05-19,06:43:58,Card Purchase,1353.94,Mobile App,Successful,Utilities,Gauteng
T000006654,A0002933,2026-07-27,11:44:38,Card Purchase,541.88,ATM,Successful,Entertainment,KwaZulu-Natal
T000006655,A0002854,2026-06-09,16:12:03,Card Purchase,1796.68,Card,Reversed,Utilities,Gauteng
T000006656,A0003138,2026-05-19,19:26:15,Withdrawal,828.88,Mobile App,Successful,N/A,KwaZulu-Natal
T000006657,A0002526,2025-12-10,18:31:46,Debit Order,735.22,ATM,Successful,N/A,Limpopo
T000006658,A0000153,2026-07-31,13:31:13,Transfer,1124.1,Internet Banking,Successful,N/A,Western Cape
T000006659,A0001117,2026-04-10,08:39:23,Transfer,1553.02,Card,Successful,N/A,Mpumalanga
T000006660,A0003036,2026-07-31,21:30:34,Transfer,2040.15,Branch,Successful,N/A,Gauteng
T000006661,A0000077,2026-01-10,10:30:02,Card Purchase,169.04,Internet Banking,Successful,Telecoms,Gauteng
T000006662,A0000160,2026-01-05,06:33:52,Bank Fee,1321.26,Internet Banking,Successful,N/A,Mpumalanga
T000006663,A0000941,2026-06-13,09:11:35,Card Purchase,127.51,Mobile App,Successful,Travel,KwaZulu-Natal
T000006664,A0001189,2026-06-25,13:27:18,Card Purchase,508.46,Mobile App,Successful,Telecoms,Eastern Cape
T000006665,A0002451,2026-05-24,09:22:18,Debit Order,329.07,ATM,Successful,N/A,Western Cape
T000006666,A0002802,2024-12-24,22:12:35,Card Purchase,1247.32,Internet Banking,Successful,Utilities,Gauteng
T000006667,A0002571,2026-06-26,11:02:32,Debit Order,1083.77,Mobile App,Successful,N/A,Western Cape
T000006668,A0000127,2026-07-26,06:30:29,Debit Order,428.37,Card,Successful,N/A,Gauteng
T000006669,A0002725,2026-03-17,13:18:37,Transfer,790.03,POS,Successful,N/A,KwaZulu-Natal
