AccountID,CustomerID,ProductID,BranchID,AccountType,OpenDate,CurrentBalance,AccountStatus,InterestRate,OverdraftLimit
A0002930,C000091,P007,B0019,Notice Deposit,2023-11-01,70928.58,Active,0.075,0
A0002931,C000384,P002,B0041,Current Account,2026-02-28,315250.16,Active,0.001,0
A0002932,C000801,P008,B0007,Fixed Deposit,2023-06-10,17614.27,Active,0.085,0
A0002933,C000293,P003,B0019,Current Account,2026-01-20,10288.29,Active,0.001,0
A0002934,C001627,P012,B0051,Credit Card,2024-03-26,-6950.92,Active,0.185,12200.0
A0002935,C001059,P005,B0030,Savings,2023-08-04,9366.97,Active,0.055,0
A0002936,C000115,P012,B0026,Credit Card,2026-02-23,-1380.88,Active,0.185,5000
A0002937,C001831,P003,B0007,Current Account,2025-04-08,3365.16,Active,0.001,0
A0002938,C000030,P003,B0038,Current Account,2026-02-03,60560.39,Active,0.001,18000.0
A0002939,C000941,P007,B0030,Notice Deposit,2024-09-04,230956.54,Active,0.075,0
A0002940,C000526,P005,B0008,Savings,2026-02-09,8922.14,Dormant,0.055,0
A0002941,C001775,P020,B0016,Current Account,2026-04-24,17403.07,Active,0.002,0
A0002942,C001207,P001,B0045,Current Account,2024-03-02,15797.27,Active,0.002,1400.0
A0002943,C001078,P006,B0045,Savings,2026-05-25,6369.17,Dormant,0.062,0
A0002944,C001943,P005,B0005,Savings,2025-12-14,3012.06,Active,0.055,0
A0002945,C000856,P020,B0028,Current Account,2022-05-19,6031.83,Active,0.002,0
A0002946,C001785,P006,B0010,Savings,2024-08-31,22164.66,Active,0.062,1400.0
A0002947,C000010,P018,B0022,Current Account,2026-04-05,133728.44,Active,0.012,0
A0002948,C001944,P020,B0033,Current Account,2024-10-21,8131.97,Active,0.002,0
A0002949,C000868,P012,B0028,Credit Card,2025-11-19,-5541.93,Active,0.185,12200.0
A0002950,C000562,P005,B0027,Savings,2026-07-31,110391.17,Dormant,0.055,0
A0002951,C001208,P008,B0002,Fixed Deposit,2025-07-26,16454.05,Active,0.085,0
A0002952,C001416,P011,B0042,Credit Card,2025-10-19,-1439.63,Active,0.205,5000
A0002953,C001392,P019,B0022,Money Market,2026-07-23,16610.08,Active,0.078,0
A0002954,C000430,P004,B0023,Savings,2025-11-10,22452.9,Dormant,0.045,0
A0002955,C001545,P002,B0005,Current Account,2024-06-11,44926.97,Active,0.001,5200.0
A0002956,C000831,P001,B0004,Current Account,2026-05-02,21411.46,Active,0.002,5200.0
A0002957,C001921,P006,B0033,Savings,2024-11-19,26579.89,Active,0.062,1400.0
A0002958,C001578,P020,B0037,Current Account,2024-11-24,52705.93,Dormant,0.002,0
A0002959,C001463,P002,B0023,Current Account,2023-09-07,178824.4,Closed,0.001,0
A0002960,C001530,P009,B0003,Money Market,2025-07-15,8766.87,Active,0.068,0
A0002961,C001140,P001,B0023,Current Account,2026-07-23,8532.77,Active,0.002,0
A0002962,C001942,P003,B0054,Current Account,2025-05-21,146703.07,Active,0.001,0
A0002963,C001218,P004,B0049,Savings,2026-03-16,68070.48,Active,0.045,5200.0
A0002964,C001943,P001,B0032,Current Account,2025-04-21,10924.22,Active,0.002,0
A0002965,C001107,P005,B0027,Savings,2024-06-18,60160.22,Active,0.055,0
A0002966,C001952,P004,B0025,Savings,2025-06-23,3708.63,Active,0.045,1400.0
A0002967,C000491,P008,B0008,Fixed Deposit,2026-06-24,86344.57,Active,0.085,0
A0002968,C001541,P007,B0024,Notice Deposit,2026-07-17,20290.33,Active,0.075,0
A0002969,C000326,P010,B0042,Credit Card,2026-05-29,-2006.1,Active,0.215,5000
A0002970,C001971,P008,B0016,Fixed Deposit,2023-09-14,10041.76,Active,0.085,0
A0002971,C001012,P008,B0053,Fixed Deposit,2024-07-05,20662.69,Dormant,0.085,0
A0002972,C001563,P007,B0018,Notice Deposit,2025-07-13,59008.17,Active,0.075,0
A0002973,C001408,P004,B0031,Savings,2026-07-30,48431.87,Active,0.045,0
A0002974,C001954,P011,B0003,Credit Card,2026-07-27,-952.97,Active,0.205,5000
A0002975,C001306,P011,B0037,Credit Card,2022-08-23,-1670.94,Active,0.205,12200.0
A0002976,C001626,P018,B0025,Current Account,2024-09-20,12591.9,Active,0.012,0
A0002977,C001903,P018,B0034,Current Account,2026-07-30,278018.27,Active,0.012,0
A0002978,C001287,P010,B0015,Credit Card,2023-06-05,-4500.26,Active,0.215,12200.0
A0002979,C001095,P019,B0023,Money Market,2025-10-24,19741.55,Active,0.078,0
A0002980,C000482,P001,B0036,Current Account,2025-11-02,23092.72,Active,0.002,0
A0002981,C000058,P007,B0035,Notice Deposit,2025-06-21,15446.4,Active,0.075,0
A0002982,C000988,P020,B0013,Current Account,2026-06-01,78219.5,Active,0.002,0
A0002983,C001007,P001,B0028,Current Account,2026-05-17,24163.38,Active,0.002,0
A0002984,C001417,P019,B0056,Money Market,2024-02-15,13300.71,Active,0.078,0
A0002985,C000749,P002,B0005,Current Account,2025-12-06,14869.71,Active,0.001,0
A0002986,C001110,P018,B0047,Current Account,2026-07-23,12082.35,Active,0.012,0
A0002987,C000135,P003,B0024,Current Account,2025-07-29,3688.36,Active,0.001,0
A0002988,C001196,P001,B0008,Current Account,2024-04-05,9092.36,Active,0.002,1400.0
A0002989,C000086,P001,B0018,Current Account,2026-07-12,35953.61,Closed,0.002,0
A0002990,C001220,P005,B0030,Savings,2024-05-31,6301.56,Active,0.055,0
A0002991,C001438,P011,B0034,Credit Card,2026-05-11,-776.85,Active,0.205,5000
A0002992,C000167,P010,B0052,Credit Card,2025-02-19,-92686.71,Active,0.215,147000.0
A0002993,C000830,P001,B0051,Current Account,2024-10-28,21072.92,Closed,0.002,0
A0002994,C001184,P004,B0005,Savings,2023-10-07,606091.2,Active,0.045,0
A0002995,C001693,P018,B0059,Current Account,2024-11-13,4233.45,Active,0.012,0
A0002996,C001634,P003,B0049,Current Account,2025-07-23,6057.79,Active,0.001,0
A0002997,C001452,P020,B0059,Current Account,2024-08-08,12615.99,Active,0.002,0
A0002998,C000429,P002,B0050,Current Account,2025-10-29,9389.05,Dormant,0.001,0
A0002999,C001393,P005,B0024,Savings,2026-03-06,6137.14,Dormant,0.055,0
A0003000,C001075,P007,B0055,Notice Deposit,2026-05-14,314111.48,Active,0.075,0
A0003001,C000974,P020,B0030,Current Account,2024-12-30,9156.7,Active,0.002,0
A0003002,C001176,P005,B0055,Savings,2023-12-19,6029.26,Active,0.055,0
A0003003,C000954,P003,B0049,Current Account,2026-04-25,8722.88,Active,0.001,1400.0
A0003004,C001231,P007,B0024,Notice Deposit,2026-05-07,60131.97,Active,0.075,0
A0003005,C001460,P001,B0045,Current Account,2026-02-19,99938.92,Active,0.002,5200.0
A0003006,C001135,P012,B0012,Credit Card,2025-06-24,-8416.74,Active,0.185,12200.0
A0003007,C000282,P011,B0025,Credit Card,2025-05-31,-620.05,Active,0.205,5000
A0003008,C001210,P003,B0015,Current Account,2024-03-28,48892.65,Active,0.001,0
A0003009,C000674,P008,B0042,Fixed Deposit,2023-10-30,15361.4,Active,0.085,0
A0003010,C001331,P018,B0044,Current Account,2026-06-16,22426.67,Active,0.012,0
A0003011,C000577,P002,B0041,Current Account,2026-03-26,13495.83,Active,0.001,0
A0003012,C001445,P020,B0059,Current Account,2025-01-22,21891.64,Active,0.002,5200.0
A0003013,C000215,P011,B0002,Credit Card,2025-12-16,-755.96,Active,0.205,5000
A0003014,C001179,P018,B0013,Current Account,2026-03-09,22900.3,Active,0.012,5200.0
A0003015,C001336,P002,B0038,Current Account,2026-06-08,7640.38,Active,0.001,0
A0003016,C000784,P001,B0055,Current Account,2024-12-13,9689.32,Active,0.002,5200.0
A0003017,C001270,P018,B0031,Current Account,2024-07-27,5691.52,Active,0.012,0
A0003018,C000873,P012,B0049,Credit Card,2025-09-19,-683.68,Active,0.185,12200.0
A0003019,C001379,P020,B0041,Current Account,2023-04-09,152744.61,Active,0.002,5200.0
A0003020,C001803,P002,B0007,Current Account,2025-08-12,40652.29,Active,0.001,0
A0003021,C001057,P010,B0017,Credit Card,2026-07-26,-14674.57,Active,0.215,42000.0
A0003022,C000145,P018,B0052,Current Account,2026-02-13,51120.76,Active,0.012,0
A0003023,C000326,P011,B0042,Credit Card,2023-09-29,-2193.0,Active,0.205,5000
A0003024,C000234,P001,B0030,Current Account,2025-02-19,9388.93,Active,0.002,0
A0003025,C000707,P005,B0013,Savings,2026-05-26,148274.34,Active,0.055,5200.0
A0003026,C000614,P001,B0009,Current Account,2025-11-08,3225.05,Dormant,0.002,1400.0
A0003027,C001109,P005,B0024,Savings,2025-03-10,2336.97,Active,0.055,1400.0
A0003028,C001899,P004,B0037,Savings,2023-11-29,35383.54,Active,0.045,1400.0
A0003029,C001729,P004,B0022,Savings,2024-05-18,479195.2,Closed,0.045,0
A0003030,C000992,P001,B0051,Current Account,2025-10-21,7179.19,Active,0.002,1400.0
A0003031,C000946,P005,B0047,Savings,2023-08-18,61721.57,Active,0.055,0
A0003032,C000109,P009,B0027,Money Market,2022-12-09,48014.31,Active,0.068,0
A0003033,C000839,P002,B0017,Current Account,2025-01-13,102210.61,Active,0.001,0
A0003034,C000398,P020,B0032,Current Account,2026-03-10,36553.91,Active,0.002,0
A0003035,C000197,P018,B0048,Current Account,2023-07-23,56420.49,Active,0.012,5200.0
A0003036,C001232,P004,B0009,Savings,2026-07-31,546140.77,Active,0.045,0
A0003037,C001025,P007,B0022,Notice Deposit,2022-05-29,19495.52,Active,0.075,0
A0003038,C000398,P020,B0038,Current Account,2026-02-18,293380.11,Dormant,0.002,0
A0003039,C001973,P002,B0011,Current Account,2024-09-21,7945.29,Active,0.001,0
A0003040,C000790,P018,B0010,Current Account,2026-06-05,3547.02,Active,0.012,0
A0003041,C000792,P006,B0035,Savings,2026-06-10,6335.67,Active,0.062,0
A0003042,C000417,P012,B0044,Credit Card,2023-09-16,-948.11,Active,0.185,12200.0
A0003043,C000196,P008,B0037,Fixed Deposit,2024-10-21,22445.81,Active,0.085,0
A0003044,C001650,P020,B0057,Current Account,2025-06-03,1565862.69,Active,0.002,0
A0003045,C000246,P007,B0046,Notice Deposit,2024-09-18,14781.29,Active,0.075,0
A0003046,C001948,P002,B0026,Current Account,2025-04-22,13161.0,Active,0.001,0
A0003047,C000428,P010,B0003,Credit Card,2025-03-16,-1156.15,Active,0.215,12200.0
A0003048,C000719,P008,B0023,Fixed Deposit,2025-05-22,14903.47,Active,0.085,0
A0003049,C001704,P020,B0038,Current Account,2026-01-11,41074.59,Active,0.002,5200.0
A0003050,C001618,P001,B0001,Current Account,2023-05-16,58336.62,Dormant,0.002,0
A0003051,C001146,P020,B0019,Current Account,2026-03-28,37263.49,Active,0.002,0
A0003052,C000387,P020,B0009,Current Account,2024-02-09,4841.89,Active,0.002,0
A0003053,C000764,P018,B0034,Current Account,2026-05-21,136893.83,Active,0.012,0
A0003054,C001360,P019,B0025,Money Market,2024-11-11,59702.34,Active,0.078,0
A0003055,C001312,P007,B0043,Notice Deposit,2023-04-28,48203.28,Active,0.075,0
A0003056,C000642,P012,B0016,Credit Card,2023-11-06,-6219.63,Active,0.185,12200.0
A0003057,C001104,P008,B0055,Fixed Deposit,2025-04-30,18134.93,Active,0.085,0
A0003058,C000141,P001,B0043,Current Account,2025-12-13,31291.92,Active,0.002,0
A0003059,C000407,P001,B0030,Current Account,2026-01-29,28326.08,Active,0.002,0
A0003060,C001413,P020,B0057,Current Account,2024-04-21,6749.13,Active,0.002,0
A0003061,C001581,P008,B0057,Fixed Deposit,2026-04-02,24146.96,Dormant,0.085,0
A0003062,C001530,P020,B0030,Current Account,2025-09-29,6613.45,Active,0.002,0
A0003063,C000605,P007,B0019,Notice Deposit,2026-01-29,75610.22,Active,0.075,0
A0003064,C001643,P008,B0055,Fixed Deposit,2025-03-04,44372.12,Active,0.085,0
A0003065,C001754,P002,B0011,Current Account,2023-09-10,13232.8,Active,0.001,0
A0003066,C001073,P008,B0019,Fixed Deposit,2024-11-10,110395.98,Active,0.085,0
A0003067,C001827,P006,B0032,Savings,2026-07-30,3219.39,Active,0.062,0
A0003068,C001438,P010,B0040,Credit Card,2026-05-17,-1137.16,Active,0.215,5000
A0003069,C001477,P008,B0041,Fixed Deposit,2024-05-09,12511.5,Dormant,0.085,0
A0003070,C000537,P018,B0025,Current Account,2025-04-25,19061.35,Active,0.012,0
A0003071,C001634,P010,B0019,Credit Card,2024-08-12,-2098.13,Active,0.215,5000
A0003072,C001367,P018,B0049,Current Account,2024-08-09,45597.96,Active,0.012,0
A0003073,C001978,P004,B0019,Savings,2026-07-01,11644.62,Active,0.045,1400.0
A0003074,C000187,P008,B0041,Fixed Deposit,2024-12-06,84299.16,Dormant,0.085,0
A0003075,C000161,P001,B0053,Current Account,2026-01-22,43877.55,Active,0.002,0
A0003076,C000254,P006,B0008,Savings,2025-06-21,5912.44,Active,0.062,0
A0003077,C001683,P018,B0054,Current Account,2025-07-16,21890.89,Active,0.012,0
A0003078,C001208,P009,B0001,Money Market,2025-09-22,21150.2,Active,0.068,0
A0003079,C000956,P012,B0001,Credit Card,2026-06-02,-1284.19,Active,0.185,5000
A0003080,C000987,P001,B0035,Current Account,2025-02-25,438374.18,Active,0.002,18000.0
A0003081,C000566,P012,B0011,Credit Card,2026-05-28,-2194.89,Active,0.185,42000.0
A0003082,C000259,P003,B0023,Current Account,2026-07-03,2643.11,Active,0.001,0
A0003083,C001381,P020,B0023,Current Account,2025-06-25,18060.21,Active,0.002,0
A0003084,C001628,P020,B0006,Current Account,2026-07-31,208975.32,Active,0.002,0
A0003085,C001214,P002,B0005,Current Account,2024-09-08,5458.23,Active,0.001,5200.0
A0003086,C000768,P011,B0008,Credit Card,2022-04-29,-1703.62,Active,0.205,5000
A0003087,C000671,P001,B0029,Current Account,2024-12-13,9242.6,Active,0.002,5200.0
A0003088,C001759,P020,B0020,Current Account,2025-04-26,38570.19,Active,0.002,0
A0003089,C000983,P007,B0041,Notice Deposit,2024-02-25,23529.44,Active,0.075,0
A0003090,C001265,P020,B0022,Current Account,2024-05-30,432827.98,Active,0.002,0
A0003091,C000480,P011,B0043,Credit Card,2025-07-28,-1285.02,Active,0.205,5000
A0003092,C000197,P012,B0032,Credit Card,2025-10-04,-8361.39,Active,0.185,12200.0
A0003093,C000508,P001,B0005,Current Account,2026-02-05,19278.9,Active,0.002,0
A0003094,C001461,P004,B0049,Savings,2025-11-04,5252.3,Active,0.045,0
A0003095,C000521,P005,B0027,Savings,2026-05-13,9147.1,Active,0.055,0
A0003096,C001347,P004,B0050,Savings,2026-07-27,13859.02,Active,0.045,0
A0003097,C000853,P020,B0050,Current Account,2025-03-11,162842.11,Active,0.002,0
A0003098,C001379,P020,B0011,Current Account,2025-02-16,77157.11,Active,0.002,0
A0003099,C001171,P002,B0003,Current Account,2024-02-28,18438.64,Active,0.001,1400.0
A0003100,C001818,P004,B0042,Savings,2025-11-30,21435.16,Active,0.045,5200.0
A0003101,C000312,P006,B0035,Savings,2022-05-10,3692.01,Active,0.062,0
A0003102,C001499,P003,B0022,Current Account,2024-04-02,11913.68,Active,0.001,1400.0
A0003103,C001845,P009,B0047,Money Market,2025-02-24,23484.36,Active,0.068,0
A0003104,C001414,P018,B0038,Current Account,2026-06-27,1713.6,Active,0.012,0
A0003105,C000889,P002,B0006,Current Account,2025-01-09,78699.92,Active,0.001,0
A0003106,C001640,P005,B0021,Savings,2026-06-30,83072.13,Active,0.055,0
A0003107,C001651,P003,B0056,Current Account,2026-04-04,2711.09,Active,0.001,1400.0
A0003108,C001324,P004,B0009,Savings,2025-12-01,28344.07,Active,0.045,0
A0003109,C001101,P005,B0029,Savings,2025-10-28,13128.54,Active,0.055,0
A0003110,C001712,P012,B0017,Credit Card,2024-11-21,-1027.54,Active,0.185,5000
A0003111,C000685,P002,B0049,Current Account,2025-10-03,26026.78,Closed,0.001,5200.0
A0003112,C000806,P006,B0023,Savings,2023-10-23,7337.73,Active,0.062,0
A0003113,C001037,P020,B0056,Current Account,2026-04-06,7805.86,Active,0.002,0
A0003114,C001142,P004,B0059,Savings,2026-04-14,25683.21,Active,0.045,5200.0
A0003115,C000666,P018,B0060,Current Account,2026-07-31,26104.64,Active,0.012,0
A0003116,C000453,P005,B0033,Savings,2026-06-06,229671.6,Active,0.055,63000.0
A0003117,C000496,P012,B0042,Credit Card,2026-05-15,-1459.3,Active,0.185,5000
A0003118,C000592,P005,B0004,Savings,2024-02-02,5334.9,Active,0.055,1400.0
A0003119,C001321,P002,B0024,Current Account,2023-07-23,16653.47,Active,0.001,0
A0003120,C000950,P003,B0019,Current Account,2024-02-28,2762.08,Active,0.001,0
A0003121,C001619,P018,B0035,Current Account,2024-11-19,57209.95,Active,0.012,0
A0003122,C001413,P007,B0031,Notice Deposit,2022-06-26,15011.72,Active,0.075,0
A0003123,C001917,P018,B0055,Current Account,2023-11-10,7924.63,Active,0.012,0
A0003124,C001169,P010,B0052,Credit Card,2025-06-02,-11701.6,Active,0.215,42000.0
A0003125,C001128,P018,B0022,Current Account,2026-06-04,70541.85,Active,0.012,0
A0003126,C000242,P004,B0041,Savings,2025-10-22,4165.48,Active,0.045,0
A0003127,C000942,P006,B0032,Savings,2023-09-25,5220.4,Dormant,0.062,1400.0
A0003128,C001749,P010,B0044,Credit Card,2024-10-14,-1772.47,Active,0.215,5000
A0003129,C000763,P018,B0029,Current Account,2025-09-21,36752.43,Active,0.012,0
A0003130,C000687,P002,B0009,Current Account,2025-12-29,54872.53,Active,0.001,0
A0003131,C001433,P008,B0036,Fixed Deposit,2025-04-30,19054.07,Active,0.085,0
A0003132,C000858,P004,B0021,Savings,2025-10-21,33719.68,Active,0.045,5200.0
A0003133,C000796,P009,B0019,Money Market,2025-10-01,34254.85,Active,0.068,0
A0003134,C000146,P010,B0035,Credit Card,2023-07-13,-1364.2,Active,0.215,5000
A0003135,C001442,P001,B0054,Current Account,2023-10-08,20678.59,Active,0.002,0
A0003136,C000824,P011,B0044,Credit Card,2025-10-30,-2772.74,Active,0.205,12200.0
A0003137,C001968,P001,B0024,Current Account,2026-04-09,40205.37,Closed,0.002,0
A0003138,C000349,P008,B0017,Fixed Deposit,2026-04-23,89026.42,Active,0.085,0
A0003139,C001671,P004,B0019,Savings,2026-06-09,81315.61,Active,0.045,0
A0003140,C000754,P002,B0054,Current Account,2026-07-07,5195.19,Active,0.001,1400.0
A0003141,C000021,P008,B0005,Fixed Deposit,2026-07-20,14974.47,Active,0.085,0
A0003142,C000710,P009,B0022,Money Market,2023-10-10,81678.65,Active,0.068,0
A0003143,C000608,P006,B0022,Savings,2026-05-22,75158.26,Active,0.062,0
A0003144,C000697,P004,B0009,Savings,2026-05-21,14142.97,Active,0.045,5200.0
A0003145,C000595,P001,B0051,Current Account,2025-09-12,55299.92,Active,0.002,0
A0003146,C001154,P018,B0020,Current Account,2025-04-10,9033.71,Active,0.012,1400.0
A0003147,C001574,P006,B0004,Savings,2024-10-06,46373.49,Active,0.062,5200.0
A0003148,C000377,P009,B0005,Money Market,2025-06-14,49938.1,Active,0.068,0
A0003149,C001219,P006,B0023,Savings,2026-07-08,10712.52,Active,0.062,5200.0
A0003150,C000929,P007,B0032,Notice Deposit,2026-06-10,44199.37,Active,0.075,0
A0003151,C001740,P004,B0013,Savings,2026-07-29,5205.88,Active,0.045,0
A0003152,C000212,P002,B0019,Current Account,2025-10-24,17208.99,Active,0.001,0
A0003153,C000586,P001,B0024,Current Account,2026-05-17,51499.43,Dormant,0.002,0
A0003154,C001014,P008,B0041,Fixed Deposit,2023-05-25,300122.19,Closed,0.085,0
A0003155,C001500,P001,B0023,Current Account,2023-06-21,43670.91,Active,0.002,0
A0003156,C000041,P005,B0040,Savings,2025-05-03,22377.47,Closed,0.055,5200.0
A0003157,C000258,P012,B0026,Credit Card,2026-06-07,-6969.27,Active,0.185,12200.0
A0003158,C001263,P006,B0042,Savings,2025-05-21,3945.76,Active,0.062,0
A0003159,C001487,P008,B0044,Fixed Deposit,2025-08-25,11416.5,Active,0.085,0
A0003160,C000280,P004,B0048,Savings,2025-12-01,44105.08,Active,0.045,0
A0003161,C001848,P003,B0019,Current Account,2024-01-31,5223.79,Active,0.001,0
A0003162,C000052,P002,B0042,Current Account,2025-05-30,11923.09,Active,0.001,0
A0003163,C001623,P020,B0031,Current Account,2025-01-15,3533.77,Active,0.002,1400.0
A0003164,C000034,P006,B0040,Savings,2026-02-09,33398.33,Active,0.062,5200.0
A0003165,C000002,P005,B0033,Savings,2026-05-19,16368.14,Active,0.055,0
A0003166,C000556,P004,B0024,Savings,2024-12-31,3267.36,Active,0.045,0
A0003167,C001492,P001,B0055,Current Account,2025-02-28,8245.97,Active,0.002,0
A0003168,C001185,P020,B0044,Current Account,2026-05-17,41550.02,Dormant,0.002,0
A0003169,C001925,P019,B0044,Money Market,2026-07-30,23556.1,Closed,0.078,0
A0003170,C000392,P008,B0036,Fixed Deposit,2025-07-11,64377.34,Active,0.085,0
A0003171,C001264,P008,B0007,Fixed Deposit,2026-02-27,11120.24,Active,0.085,0
A0003172,C000137,P006,B0029,Savings,2026-05-27,14359.75,Dormant,0.062,1400.0
A0003173,C000017,P002,B0057,Current Account,2022-06-15,12512.93,Active,0.001,0
A0003174,C000789,P010,B0013,Credit Card,2026-03-28,-3257.03,Active,0.215,12200.0
A0003175,C001831,P018,B0057,Current Account,2026-06-13,12466.19,Active,0.012,0
A0003176,C001834,P001,B0041,Current Account,2025-08-27,4238.03,Active,0.002,0
A0003177,C000466,P001,B0017,Current Account,2026-02-01,10871.99,Active,0.002,0
A0003178,C000178,P008,B0012,Fixed Deposit,2025-08-16,19658.38,Active,0.085,0
A0003179,C001609,P011,B0027,Credit Card,2022-05-25,-8193.78,Active,0.205,12200.0
A0003180,C001837,P019,B0006,Money Market,2025-04-20,8067.5,Active,0.078,0
A0003181,C000957,P003,B0056,Current Account,2026-07-17,21391.24,Active,0.001,0
A0003182,C001200,P006,B0013,Savings,2025-08-09,10185.4,Active,0.062,0
A0003183,C001312,P002,B0051,Current Account,2025-06-24,25943.09,Active,0.001,0
